Index	FileName	ScanNum	FeatureIndex	TargetDecoyType	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	Qvalue
1495	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	9058.680994	9053.089334	16189.6	8	8	11	0.872049	0.872049	1	0.434044	6.32149	4.46396	8	1132.649658	1134.278198	0.152345	0.152345	0.224059
1496	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	15462.460841	15452.808200	42504.6	15	18	72	0.981783	0.983631	0.88703	17.0714	313.664	0.774212	18	859.556396	860.554504	0.927402	0.927402	0.000918274
1497	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	15463.472635	15453.819994	135100	15	25	185	0.97203	0.997845	0.90714	76.2924	2651.93	0.899752	19	814.418945	815.371399	0.921377	0.921377	0.000918274
1498	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	16871.828186	16861.342757	120732	10	23	250	0.974236	0.991993	0.916234	94.9842	733.157	1.04466	20	844.174561	845.076050	0.891221	0.891221	0.0122469
1499	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	16872.820138	16862.334709	94122.3	15	23	170	0.979052	0.984293	0.999744	37.9958	369.388	0.547973	20	844.224731	845.126221	0.909120	0.909120	0.00680188
1500	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	17693.476299	17682.413556	170996	18	27	197	0.996427	0.997614	0.99864	209.923	2562.29	0.56038	25	708.380920	709.146667	0.954778	0.954778	0
1501	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	18120.551746	18109.250414	56888.9	15	17	55	0.987432	0.985141	0.858615	8.8616	407.644	1.03642	17	1066.374512	1067.496338	0.951562	0.951562	0
1502	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	18121.572333	18110.271001	313008	15	23	175	0.998965	0.999391	0.939503	547.559	10166.3	0.234722	19	954.285217	955.287231	0.964563	0.964563	0
1503	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	18276.860469	18265.461059	448130	16	35	381	0.994953	0.995601	0.98605	63.853	1404.17	0.717134	24	762.152100	762.944824	0.957793	0.957793	0
1504	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	20902.652442	20889.590956	257136	14	20	135	0.9954	0.995539	0.91957	406.414	1487.21	0.641845	20	1045.635864	1046.689697	0.936093	0.936093	0.000918274
1505	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	21039.044006	21025.908476	128356	19	30	241	0.9769	0.991796	0.956301	119.382	806.156	1.08927	22	956.865356	957.822510	0.897254	0.897254	0.0112135
1506	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	21891.601678	21877.965734	377082	14	34	390	0.984601	0.985503	0.900716	395.6	456.541	0.957151	25	876.286499	877.086975	0.877179	0.877179	0.013804
1507	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	21908.319698	21894.670503	191931	15	21	125	0.989758	0.998845	0.942381	13.7046	1182.34	1.19423	20	1095.997559	1096.944336	0.963277	0.963277	0
1508	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	22192.688831	22178.857193	390360	12	24	236	0.995407	0.993617	0.947626	1389.85	1061.65	1.22303	20	1110.152344	1111.203369	0.906422	0.906422	0.0073905
1509	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	22265.301568	22251.430898	462262	12	30	335	0.990859	0.998702	0.944346	645.376	5268.27	1.02644	18	1237.422485	1238.588745	0.941696	0.941696	0
1510	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	24363.782379	24348.561130	360712	5	25	171	0.850986	0.997933	0.941754	114.732	3461.55	2.04924	21	1160.754150	1161.759644	0.140740	0.140740	0.229494
1511	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	29422.892542	29404.517033	131982	27	42	238	0.972966	0.992398	0.9449	227.406	661.984	2.20291	34	866.175903	866.698486	0.858891	0.858891	0.0175585
1512	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	29423.872028	29405.496519	147217	22	40	232	0.942246	0.994079	0.868986	162.902	1321.14	1.94338	34	866.175903	866.786011	0.734631	0.734631	0.0355262
1513	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	48	nan	0	60.000000	25	30136.249995	30117.465316	123554	29	48	280	0.921846	0.990272	0.818394	92.3976	807.707	2.89885	34	887.174561	887.695557	0.574950	0.574950	0.0734301
1514	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	1723.051882	1721.949610	2187.5	5	5	6	0.98842	0.98842	1	2.09488	2.09488	0.38207	5	345.397186	346.399292	0.864374	0.864374	0.0165014
1515	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	5551.290670	5547.859117	164831	10	18	90	0.987891	0.988309	1	30.4788	1.17768	0.633631	17	327.352051	327.882416	0.756728	0.756728	0.0319326
1516	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	10016.261250	10009.995345	143801	15	20	90	0.999161	0.994934	0.998575	11.3473	228.43	0.421959	16	626.631775	627.509338	0.959090	0.959090	0
1517	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	13833.576190	13824.975849	118061	12	25	231	0.985851	0.997768	0.881878	38.7591	2396.11	0.603299	21	659.387512	660.151123	0.956317	0.956317	0
1518	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	16370.561314	16360.376485	286413	16	29	276	0.999077	0.999642	0.998616	44880.5	16444.9	0.455393	25	655.462280	656.224182	0.910780	0.910780	0.00680188
1519	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	18787.181714	18775.470037	328078	12	29	367	0.994427	0.99615	0.983573	636.403	1632.51	0.596187	20	939.880737	940.883484	0.928442	0.928442	0.000918274
1520	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	20116.324305	20103.735566	117588	11	21	210	0.992253	0.994389	0.942103	2036.43	1155.77	0.985515	18	1118.048096	1119.161743	0.889653	0.889653	0.0124783
1521	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	20117.329251	20104.740512	137980	11	25	284	0.980331	0.992254	0.892692	336.643	834.516	1.01861	18	1118.104492	1119.218018	0.884257	0.884257	0.0135614
1522	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	20563.921298	20551.083784	241750	13	33	416	0.995453	0.998531	0.985653	1777.01	4479.95	0.489652	22	935.283691	936.195251	0.933132	0.933132	0.000918274
1523	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	23550.709963	23536.009389	146803	14	26	211	0.988511	0.99871	0.925249	492.76	5478.56	1.2408	18	1308.961304	1310.009644	0.941599	0.941599	0
1524	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	23575.129844	23560.417685	240686	15	30	327	0.997619	0.99732	0.986748	3836.15	2632.68	1.06845	20	1179.228271	1180.329834	0.913492	0.913492	0.00387666
1525	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	24527.920044	24512.600527	198689	16	26	175	0.996855	0.999073	0.82429	992.275	7758.6	1.9738	21	1168.611572	1169.559570	0.952460	0.952460	0
1526	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	24704.618408	24689.207170	430585	19	36	376	0.994655	0.993987	0.943525	1543.08	1190.24	1.01902	31	797.595032	798.306885	0.904775	0.904775	0.00937185
1527	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	24705.622352	24690.211114	459016	19	40	460	0.993473	0.997784	0.933493	1172.59	3248.41	0.97165	29	852.567139	853.327148	0.929389	0.929389	0.000918274
1528	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	27363.410145	27346.349234	134920	24	40	364	0.948792	0.994635	0.88475	141.476	1405.15	1.09573	30	912.788391	913.520325	0.786145	0.786145	0.0267562
1529	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	27364.432326	27347.371416	142494	22	41	382	0.949569	0.995816	0.878142	97.0304	1805.03	1.24972	28	977.988403	978.695740	0.817403	0.817403	0.0241183
1530	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	27875.485484	27858.152108	35661.9	24	30	99	0.913097	0.947446	0.799582	4.20039	107.29	2.58172	28	996.372375	996.902893	0.539337	0.539337	0.084601
1531	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	28403.364336	28385.613663	111984	24	38	260	0.96828	0.984096	0.832292	13.1963	477.659	1.46661	32	888.373474	888.995117	0.905539	0.905539	0.00873463
1532	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	28404.352986	28386.602313	63393	30	38	196	0.994694	0.996163	1	6.25734	2016.59	0.951671	32	888.373474	889.024902	0.977716	0.977716	0
1533	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	49	nan	0	120.000000	20	28405.366924	28387.602242	104879	25	38	262	0.969427	0.986558	0.900978	18.497	567.507	1.49025	31	917.030823	917.704102	0.906304	0.906304	0.00805748
1534	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	983.530678	982.973461	2098.75	1	1	2	0.987166	0.987166	1	1.05852	1.05852	4.06029	1	983.977722	984.988098	0.857127	0.857127	0.0178332
1535	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	1930.223449	1929.005573	215.046	2	2	2	0.890592	0.890592	1	1.13902	1.13902	0.663582	2	965.509460	966.011902	0.175868	0.175868	0.212017
1536	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	1985.368354	1984.127225	204.865	2	2	2	0.888166	0.888166	1	1.34807	1.34807	0.399388	2	993.070496	993.572510	0.164582	0.164582	0.218065
1537	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	3822.006278	3819.681924	300.96	5	5	3	0.91084	0.91084	1	1.0202	1.0202	2.47246	5	765.141235	765.545715	0.300030	0.300030	0.159873
1538	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	6815.079193	6810.813039	389.788	9	9	4	0.890502	0.890502	1	1.37924	1.37924	2.51589	9	757.983215	758.323120	0.176067	0.176067	0.212017
1539	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	6867.503750	6863.188781	390.132	10	10	4	0.886552	0.886552	1	1.3617	1.3617	2.66255	10	687.527771	687.824036	0.157088	0.157088	0.222116
1540	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	18589.843054	18578.247122	119707	51	62	214	0.964282	0.976937	0.97547	4.09856	108.995	1.85328	56	332.816010	333.157990	0.875197	0.875197	0.013804
1541	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	20116.042784	20103.454046	1.05913e+06	35	67	665	0.920166	0.985814	0.967523	210.142	451.242	1.06279	47	428.804443	429.230225	0.465888	0.465888	0.109228
1542	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	20428.388917	20415.621874	152363	49	64	264	0.9362	0.994452	0.774661	19.0669	1176.56	2.11554	52	393.672546	394.058105	0.787388	0.787388	0.0263241
1543	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	20506.105220	20493.290626	197481	53	68	272	0.941039	0.950523	0.872461	13.7086	28.4999	1.66084	59	348.399750	348.741943	0.618329	0.618329	0.0609243
1544	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	21797.791952	21784.214354	589871	35	72	696	0.985694	0.998012	0.875468	251.203	3386.75	1.53269	58	376.666595	377.011963	0.937644	0.937644	0.000918274
1545	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	25438.245311	25422.310945	595460	54	85	678	0.981814	0.998483	0.875238	292.587	4851.98	1.58443	73	349.327301	349.642120	0.933540	0.933540	0.000918274
1546	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	25496.410901	25480.450831	59048	34	46	247	0.961624	0.971017	0.97006	73.6643	243.73	1.13709	44	580.221863	580.745972	0.803544	0.803544	0.0250892
1547	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	25497.399207	25481.439137	430361	34	72	751	0.962344	0.993942	0.842304	164.73	1207.64	1.65556	54	472.977417	473.405884	0.844721	0.844721	0.0195253
1548	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	26054.080996	26037.803335	74751.7	78	82	85	0.907672	0.926436	0.947755	35.2084	21.7036	3.23737	80	326.568481	326.830750	0.272028	0.272028	0.171565
1549	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	26159.573079	26143.234044	377696	45	72	521	0.93494	0.986693	0.855678	29.9669	549.637	2.07528	70	374.553925	374.883118	0.717362	0.717362	0.0391909
1550	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	26384.093283	26367.630472	973775	50	86	796	0.993993	0.999361	0.958606	1361.31	11704.8	1.09842	73	362.276489	362.592194	0.949721	0.949721	0
1551	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	26748.859903	26732.145671	159297	72	75	80	0.910864	0.964302	1	71.3782	199.544	3.42644	73	367.280701	367.600006	0.396506	0.396506	0.128662
1552	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	26799.925319	26783.179397	259967	69	89	427	0.984844	0.995345	0.932228	103.053	1606.47	1.38922	89	302.008423	302.269012	0.936229	0.936229	0.000918274
1553	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	27681.226793	27663.982080	299665	67	92	520	0.961435	0.986906	0.864494	53.4485	571.779	1.51521	82	338.446442	338.727539	0.849160	0.849160	0.0195253
1554	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	30425.807804	30406.874027	271373	30	61	636	0.967052	0.981483	0.96114	43.3791	420.107	1.16374	54	564.226990	564.673645	0.868590	0.868590	0.0160447
1555	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	30426.810613	30407.876835	275194	30	61	646	0.984154	0.99491	0.957226	81.7858	1559.99	1.19349	54	564.245605	564.694885	0.937754	0.937754	0.000918274
1556	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	30427.814905	30408.881128	23350.2	30	38	115	0.925701	0.979057	0.906089	83.1123	370.068	1.92736	38	801.507019	802.034546	0.559154	0.559154	0.0771324
1557	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	30750.913450	30731.681916	1.11217e+06	39	78	968	0.994233	0.999516	0.913824	1438.24	16746.5	0.98222	59	522.002319	522.427002	0.954332	0.954332	0
1558	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	30990.387497	30971.018624	124337	39	60	451	0.926266	0.984215	0.863638	105.652	502.818	1.24109	59	526.058533	526.483643	0.570837	0.570837	0.0750825
1559	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	34275.274482	34253.844305	702561	59	102	924	0.967816	0.996165	0.749606	263.582	2212.23	1.72586	79	434.713928	435.043610	0.874915	0.874915	0.013804
1560	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	34276.271332	34254.841155	708683	54	102	966	0.965662	0.995346	0.749662	267.48	1820.63	1.77127	73	470.375000	470.734467	0.859145	0.859145	0.0175585
1561	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	34720.719696	34699.041025	283930	49	79	568	0.909256	0.989128	0.725039	23.346	502.455	2.3134	78	445.992371	446.315857	0.516005	0.516005	0.091849
1562	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	50	nan	0	60.000000	29	43867.486439	43840.131952	531636	89	117	475	0.966431	0.996575	0.858123	223.434	2797.82	2.31827	102	430.941925	431.224670	0.881680	0.881680	0.0135614
1563	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	752.373193	751.940642	3018.6	1	1	2	0.919832	0.919832	1	1.24335	1.24335	3.67414	1	752.948059	755.949646	0.370052	0.370052	0.139028
1564	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	2027.973608	2026.705087	218.515	2	2	2	0.85671	0.85671	1	10.5512	10.5512	4.06086	2	1014.365234	1014.858154	0.066307	0.066307	0.274961
1565	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	7995.249377	7990.272027	380.041	10	10	5	0.915895	0.915895	1	0.0174187	1.71928	3.33942	10	800.338867	800.732300	0.399338	0.399338	0.127827
1566	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	8064.081584	8059.078307	528.136	10	10	7	0.890648	0.890648	1	0.773545	1.46407	3.21769	10	807.219971	807.812622	0.189618	0.189618	0.20595
1567	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	16981.136077	16970.575745	76259.5	41	48	134	0.976942	0.984862	0.965837	4.66063	183.511	1.09172	41	414.974579	415.412598	0.925196	0.925196	0.000918274
1568	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	18886.865536	18875.102890	268386	41	63	433	0.992489	0.998105	0.954765	376.388	2890.26	1.03627	57	332.184570	332.536346	0.942589	0.942589	0
1569	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	21642.554349	21629.080570	252116	47	72	493	0.985715	0.9974	0.928106	38.3177	2594.27	1.30188	64	339.008789	339.337524	0.957225	0.957225	0
1570	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	23456.411473	23441.750107	130620	56	73	344	0.942956	0.991301	0.792548	7.19754	802.479	1.54394	71	331.229492	331.539948	0.840669	0.840669	0.0207431
1571	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	23458.429212	23443.767846	142313	56	75	394	0.905317	0.941953	0.804152	2.85551	111.344	1.59631	74	317.869080	318.168915	0.493789	0.493789	0.101321
1572	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	24925.049818	24909.529079	283712	61	83	461	0.982567	0.994377	0.935689	347.167	1277.79	1.26926	81	308.594177	308.866577	0.902888	0.902888	0.00996496
1573	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	25526.685808	25510.712161	143123	46	64	395	0.955573	0.994935	0.902917	9.85768	1447.17	1.44696	58	440.933472	441.330933	0.900929	0.900929	0.0111244
1574	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	26310.103699	26293.677874	431585	40	77	749	0.986577	0.998744	0.918872	570.833	5946.04	1.50542	58	454.433136	454.830597	0.936979	0.936979	0.000918274
1575	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	27796.833682	27779.536973	322255	63	83	431	0.989758	0.98992	0.886461	178.13	747.145	1.53207	71	392.353455	392.678009	0.923771	0.923771	0.000918274
1576	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	28237.147411	28219.483754	479190	45	86	860	0.982339	0.997001	0.8464	351.632	2577.53	1.71698	61	463.719940	464.116302	0.918800	0.918800	0.00177936
1577	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	28238.119856	28220.456199	48603	45	53	167	0.941893	0.975227	0.890268	19.5085	301.846	1.3943	53	533.582336	534.038147	0.751870	0.751870	0.0332795
1578	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	28454.441526	28436.663343	595366	37	82	941	0.994293	0.998837	0.884594	2331.46	6683.8	1.75679	59	483.086121	483.493774	0.933682	0.933682	0.000918274
1579	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	29166.152599	29147.914026	528558	30	62	708	0.994102	0.998866	0.938944	2038.85	6923.08	1.39117	49	596.006470	596.497192	0.936002	0.936002	0.000918274
1580	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	29300.097275	29281.786081	106457	83	88	112	0.903443	0.981623	0.897115	21.5597	359.061	3.41695	85	345.583954	345.842102	0.446111	0.446111	0.115355
1581	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	29301.106064	29282.794870	96783.5	83	87	107	0.926968	0.961609	0.994296	45.7755	162.955	3.31656	86	341.588684	341.865326	0.549347	0.549347	0.0814396
1582	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	29644.068254	29625.567479	447691	63	95	693	0.986008	0.997441	0.895748	447.684	3082.43	1.3745	90	330.258575	330.525665	0.927319	0.927319	0.000918274
1583	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	29721.667121	29703.118796	217880	36	65	617	0.973544	0.991965	0.738564	96.6233	974.731	1.49785	51	583.557861	584.030518	0.896548	0.896548	0.0112135
1584	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	30279.021925	30260.173870	381398	57	96	785	0.949499	0.997696	0.825447	280.276	3453.55	1.52492	78	389.048187	389.356750	0.805152	0.805152	0.0250892
1585	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	30280.021691	30261.173635	391673	57	96	785	0.937368	0.984451	0.798016	236.965	501.617	1.55287	78	389.061096	389.369598	0.614999	0.614999	0.0616511
1586	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	30630.425480	30611.346078	48175.9	85	90	122	0.864305	0.975753	0.949986	17.3748	98.9932	3.04499	87	352.951782	353.231323	0.128344	0.128344	0.238416
1587	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	32009.835165	31989.833117	226791	33	70	657	0.934598	0.976101	0.710786	58.7109	332.394	2.09073	49	654.148987	654.535217	0.647305	0.647305	0.0545758
1588	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	32010.835934	31990.833886	207861	33	67	598	0.956287	0.988275	0.729911	55.5263	690.241	1.97854	53	604.758789	605.234680	0.831058	0.831058	0.022569
1589	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	32013.823941	31993.821893	219015	33	70	629	0.911448	0.940342	0.703174	61.868	125.856	1.73761	40	801.223755	801.530823	0.380466	0.380466	0.134277
1590	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	33457.510740	33436.601428	369465	40	73	600	0.990399	0.997774	0.856155	283.729	3783.23	1.81024	50	669.981506	670.419067	0.946729	0.946729	0
1591	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	33520.252773	33499.295684	263834	57	95	788	0.943887	0.984843	0.731407	90.7673	545.362	2.21812	72	466.387299	466.749084	0.724272	0.724272	0.0375184
1592	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	33933.531198	33912.333899	6127.56	44	47	81	0.89648	0.8195	0.978421	6.41734	34.5798	4.22875	44	771.945862	772.522583	0.313966	0.313966	0.155574
1593	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	35113.538102	35091.636931	387554	58	107	966	0.956254	0.997093	0.788498	338.099	2952.08	1.90305	81	434.348755	434.670471	0.826564	0.826564	0.0237372
1594	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	35114.552316	35092.651145	372798	58	103	907	0.959338	0.986856	0.809496	338.647	642.833	1.76799	81	434.361267	434.682831	0.772160	0.772160	0.0299015
1595	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	38977.159289	38952.799225	112889	61	78	234	0.961579	0.99152	0.806729	69.9956	1056.92	2.12929	78	500.541962	500.888367	0.863610	0.863610	0.0165014
1596	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	51	nan	0	120.000000	34	38979.163187	38954.803123	123215	61	79	262	0.959148	0.985612	0.863921	28.1803	617.388	2.01938	78	500.596863	500.914825	0.861883	0.861883	0.0170299
1597	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	52	nan	0	60.000000	32	792.105557	791.636550	2254.61	1	1	3	0.927774	0.927774	1	1.24743	1.24743	3.35269	1	792.643921	795.645691	0.436003	0.436003	0.118372
